ID,Hierarchy,Object,Name,ShortName,Longname,Link,Length,Height,Depth,Row,Level,WIND,WIND_Top,WIND_Bott,WIND_Ks_Vert,WIND_Ks_Hor,Cornice
SchB_ID160920113138_1787,1,FS1263,Fassadenstein1263,FS1263_NFas_Schuetting,Fassadenstein1263_NFas_Schuetting,NFas_Schuetting,"22,16","39,59","0,00",20,1,1,0,0,0,0,0
SchB_ID160920113138_1788,1,FS1264,Fassadenstein1264,FS1264_NFas_Schuetting,Fassadenstein1264_NFas_Schuetting,NFas_Schuetting,"22,16","12,36","0,00",21,1,1,0,0,0,0,0
SchB_ID160920113138_1789,1,FS1265,Fassadenstein1265,FS1265_NFas_Schuetting,Fassadenstein1265_NFas_Schuetting,NFas_Schuetting,"22,16","12,36","0,00",21,1,1,0,0,0,0,0
SchB_ID160920113138_1790,1,FS1266,Fassadenstein1266,FS1266_NFas_Schuetting,Fassadenstein1266_NFas_Schuetting,NFas_Schuetting,"22,16","34,24","0,00",22,1,0,0,0,0,0,0
SchB_ID160920113138_1791,1,FS1267,Fassadenstein1267,FS1267_NFas_Schuetting,Fassadenstein1267_NFas_Schuetting,NFas_Schuetting,"22,16","43,42","0,00",23,1,0,0,0,0,0,0
SchB_ID160920113138_1792,1,FS1268,Fassadenstein1268,FS1268_NFas_Schuetting,Fassadenstein1268_NFas_Schuetting,NFas_Schuetting,"22,16","41,13","0,00",24,1,0,0,0,0,0,0
SchB_ID160920113138_1793,1,FS1269,Fassadenstein1269,FS1269_NFas_Schuetting,Fassadenstein1269_NFas_Schuetting,NFas_Schuetting,"22,16","41,13","0,00",24,1,0,0,0,0,0,0
SchB_ID160920113138_1794,1,FS1270,Fassadenstein1270,FS1270_NFas_Schuetting,Fassadenstein1270_NFas_Schuetting,NFas_Schuetting,"22,16","35,08","0,00",25,1,0,0,0,0,0,0
SchB_ID160920113138_1795,1,FS1271,Fassadenstein1271,FS1271_NFas_Schuetting,Fassadenstein1271_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",28,2,1,0,0,0,0,0
SchB_ID160920113138_1796,1,FS1272,Fassadenstein1272,FS1272_NFas_Schuetting,Fassadenstein1272_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",28,2,0,0,0,0,0,0
SchB_ID160920113138_1797,1,FS1273,Fassadenstein1273,FS1273_NFas_Schuetting,Fassadenstein1273_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",29,2,0,0,0,0,0,0
SchB_ID160920113138_1798,1,FS1274,Fassadenstein1274,FS1274_NFas_Schuetting,Fassadenstein1274_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",29,2,1,0,0,0,0,0
SchB_ID160920113138_1799,1,FS1275,Fassadenstein1275,FS1275_NFas_Schuetting,Fassadenstein1275_NFas_Schuetting,NFas_Schuetting,"22,16","42,21","0,00",30,2,1,0,0,0,0,0
SchB_ID160920113138_1800,1,FS1276,Fassadenstein1276,FS1276_NFas_Schuetting,Fassadenstein1276_NFas_Schuetting,NFas_Schuetting,"22,16","42,21","0,00",30,2,0,0,0,0,0,0
SchB_ID160920113138_1801,1,FS1277,Fassadenstein1277,FS1277_NFas_Schuetting,Fassadenstein1277_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",31,2,0,0,0,0,0,0
SchB_ID160920113138_1802,1,FS1278,Fassadenstein1278,FS1278_NFas_Schuetting,Fassadenstein1278_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",31,2,1,0,0,0,0,0
SchB_ID160920113138_1803,1,FS1279,Fassadenstein1279,FS1279_NFas_Schuetting,Fassadenstein1279_NFas_Schuetting,NFas_Schuetting,"22,16","46,76","0,00",32,2,0,0,0,0,0,0
SchB_ID160920113138_1804,1,FS1280,Fassadenstein1280,FS1280_NFas_Schuetting,Fassadenstein1280_NFas_Schuetting,NFas_Schuetting,"22,16","46,76","0,00",32,2,1,0,0,0,0,0
SchB_ID160920113138_1805,1,FS1282,Fassadenstein1282,FS1282_NFas_Schuetting,Fassadenstein1282_NFas_Schuetting,NFas_Schuetting,"22,16","39,31","0,00",34,2,0,0,0,0,0,0
SchB_ID160920113138_1806,1,FS1283,Fassadenstein1283,FS1283_NFas_Schuetting,Fassadenstein1283_NFas_Schuetting,NFas_Schuetting,"22,16","39,31","0,00",34,2,1,0,0,0,0,0
SchB_ID160920113138_1807,1,FS1284,Fassadenstein1284,FS1284_NFas_Schuetting,Fassadenstein1284_NFas_Schuetting,NFas_Schuetting,"22,16","43,04","0,00",35,2,0,0,0,0,0,0
SchB_ID160920113138_1808,1,FS1285,Fassadenstein1285,FS1285_NFas_Schuetting,Fassadenstein1285_NFas_Schuetting,NFas_Schuetting,"22,16","43,04","0,00",35,2,1,0,0,0,0,0
SchB_ID160920113138_1809,1,FS1286,Fassadenstein1286,FS1286_NFas_Schuetting,Fassadenstein1286_NFas_Schuetting,NFas_Schuetting,"22,16","43,04","0,00",36,2,0,0,0,0,0,0
SchB_ID160920113138_1810,1,FS1287,Fassadenstein1287,FS1287_NFas_Schuetting,Fassadenstein1287_NFas_Schuetting,NFas_Schuetting,"22,16","43,04","0,00",36,2,1,0,0,0,0,0
SchB_ID160920113138_1811,1,FS1288,Fassadenstein1288,FS1288_NFas_Schuetting,Fassadenstein1288_NFas_Schuetting,NFas_Schuetting,"22,16","43,04","0,00",37,2,0,0,0,0,0,0
SchB_ID160920113138_1812,1,FS1289,Fassadenstein1289,FS1289_NFas_Schuetting,Fassadenstein1289_NFas_Schuetting,NFas_Schuetting,"22,16","43,04","0,00",37,2,1,0,0,0,0,0
SchB_ID160920113138_1813,1,FS1290,Fassadenstein1290,FS1290_NFas_Schuetting,Fassadenstein1290_NFas_Schuetting,NFas_Schuetting,"22,16","12,36","0,00",38,2,1,0,0,0,0,0
SchB_ID160920113138_1814,1,FS1291,Fassadenstein1291,FS1291_NFas_Schuetting,Fassadenstein1291_NFas_Schuetting,NFas_Schuetting,"22,16","12,36","0,00",38,2,1,0,0,0,0,0
SchB_ID160920113138_1815,1,FS1292,Fassadenstein1292,FS1292_NFas_Schuetting,Fassadenstein1292_NFas_Schuetting,NFas_Schuetting,"22,16","12,36","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113138_1816,1,FS1293,Fassadenstein1293,FS1293_NFas_Schuetting,Fassadenstein1293_NFas_Schuetting,NFas_Schuetting,"22,16","29,91","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113138_1817,1,FS1294,Fassadenstein1294,FS1294_NFas_Schuetting,Fassadenstein1294_NFas_Schuetting,NFas_Schuetting,"22,16","29,91","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113138_1818,1,FS1295,Fassadenstein1295,FS1295_NFas_Schuetting,Fassadenstein1295_NFas_Schuetting,NFas_Schuetting,"22,16","42,47","0,00",40,2,0,0,0,0,0,0
SchB_ID160920113138_1819,1,FS1296,Fassadenstein1296,FS1296_NFas_Schuetting,Fassadenstein1296_NFas_Schuetting,NFas_Schuetting,"22,16","42,47","0,00",40,2,0,0,0,0,0,0
SchB_ID160920113138_1820,1,FS1297,Fassadenstein1297,FS1297_NFas_Schuetting,Fassadenstein1297_NFas_Schuetting,NFas_Schuetting,"22,16","29,32","0,00",41,2,0,0,0,0,0,0
SchB_ID160920113138_1821,1,FS1299,Fassadenstein1299,FS1299_NFas_Schuetting,Fassadenstein1299_NFas_Schuetting,NFas_Schuetting,"22,16","37,87","0,00",42,2,0,0,0,0,0,0
SchB_ID160920113138_1822,1,FS1300,Fassadenstein1300,FS1300_NFas_Schuetting,Fassadenstein1300_NFas_Schuetting,NFas_Schuetting,"22,16","29,32","0,00",41,2,0,0,0,0,0,0
SchB_ID160920113138_1823,1,FS1301,Fassadenstein1301,FS1301_NFas_Schuetting,Fassadenstein1301_NFas_Schuetting,NFas_Schuetting,"22,16","37,87","0,00",42,2,0,0,0,0,0,0
SchB_ID160920113138_1824,1,FS1302,Fassadenstein1302,FS1302_NFas_Schuetting,Fassadenstein1302_NFas_Schuetting,NFas_Schuetting,"22,16","37,87","0,00",42,2,0,0,0,0,0,0
SchB_ID160920113138_1825,1,FS1304,Fassadenstein1304,FS1304_NFas_Schuetting,Fassadenstein1304_NFas_Schuetting,NFas_Schuetting,"22,16","37,87","0,00",42,2,0,0,0,0,0,0
SchB_ID160920113138_1826,1,FS1305,Fassadenstein1305,FS1305_NFas_Schuetting,Fassadenstein1305_NFas_Schuetting,NFas_Schuetting,"22,16","37,87","0,00",42,2,0,0,0,0,0,0
SchB_ID160920113138_1827,1,FS1306,Fassadenstein1306,FS1306_NFas_Schuetting,Fassadenstein1306_NFas_Schuetting,NFas_Schuetting,"22,16","43,04","0,00",35,2,1,0,0,0,0,0
SchB_ID160920113138_1828,1,FS1307,Fassadenstein1307,FS1307_NFas_Schuetting,Fassadenstein1307_NFas_Schuetting,NFas_Schuetting,"22,16","42,21","0,00",30,2,1,0,0,0,0,0
SchB_ID160920113138_1829,1,FS1308,Fassadenstein1308,FS1308_NFas_Schuetting,Fassadenstein1308_NFas_Schuetting,NFas_Schuetting,"22,16","39,31","0,00",34,2,1,0,0,0,0,0
SchB_ID160920113138_1830,1,FS1309,Fassadenstein1309,FS1309_NFas_Schuetting,Fassadenstein1309_NFas_Schuetting,NFas_Schuetting,"22,16","37,87","0,00",42,2,0,0,0,0,0,0
SchB_ID160920113138_1831,1,FS1312,Fassadenstein1312,FS1312_NFas_Schuetting,Fassadenstein1312_NFas_Schuetting,NFas_Schuetting,"22,16","37,87","0,00",42,2,0,0,0,0,0,0
SchB_ID160920113138_1832,1,FS1314,Fassadenstein1314,FS1314_NFas_Schuetting,Fassadenstein1314_NFas_Schuetting,NFas_Schuetting,"22,16","37,87","0,00",42,2,0,0,0,0,0,0
SchB_ID160920113138_1833,1,FS1316,Fassadenstein1316,FS1316_NFas_Schuetting,Fassadenstein1316_NFas_Schuetting,NFas_Schuetting,"22,16","37,87","0,00",42,2,0,0,0,0,0,0
SchB_ID160920113138_1834,1,FS1320,Fassadenstein1320,FS1320_NFas_Schuetting,Fassadenstein1320_NFas_Schuetting,NFas_Schuetting,"22,16","12,36","0,00",21,1,1,0,0,0,0,0
SchB_ID160920113138_1835,1,FS1321,Fassadenstein1321,FS1321_NFas_Schuetting,Fassadenstein1321_NFas_Schuetting,NFas_Schuetting,"22,16","42,58","0,00",12,1,1,0,0,0,0,0
SchB_ID160920113138_1836,1,FS1322,Fassadenstein1322,FS1322_NFas_Schuetting,Fassadenstein1322_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",9,1,1,0,0,0,0,0
SchB_ID160920113138_1837,1,FS1323,Fassadenstein1323,FS1323_NFas_Schuetting,Fassadenstein1323_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",10,1,1,0,0,0,0,0
SchB_ID160920113138_1838,1,FS1326,Fassadenstein1326,FS1326_NFas_Schuetting,Fassadenstein1326_NFas_Schuetting,NFas_Schuetting,"22,16","42,58","0,00",12,1,1,0,0,0,0,0
SchB_ID160920113138_1839,1,FS1327,Fassadenstein1327,FS1327_NFas_Schuetting,Fassadenstein1327_NFas_Schuetting,NFas_Schuetting,"51,54","45,30","0,00",18,1,1,0,0,0,0,0
SchB_ID160920113138_1840,1,FS1328,Fassadenstein1328,FS1328_NFas_Schuetting,Fassadenstein1328_NFas_Schuetting,NFas_Schuetting,"22,16","12,36","0,00",21,1,1,0,0,0,0,0
SchB_ID160920113138_1841,1,FS1329,Fassadenstein1329,FS1329_NFas_Schuetting,Fassadenstein1329_NFas_Schuetting,NFas_Schuetting,"22,16","13,96","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1842,1,FS1330,Fassadenstein1330,FS1330_NFas_Schuetting,Fassadenstein1330_NFas_Schuetting,NFas_Schuetting,"22,16","13,96","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1843,1,FS1334,Fassadenstein1334,FS1334_NFas_Schuetting,Fassadenstein1334_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1844,1,FS1335,Fassadenstein1335,FS1335_NFas_Schuetting,Fassadenstein1335_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1845,1,FS1339,Fassadenstein1339,FS1339_NFas_Schuetting,Fassadenstein1339_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1846,1,FS1340,Fassadenstein1340,FS1340_NFas_Schuetting,Fassadenstein1340_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1847,1,FS1341,Fassadenstein1341,FS1341_NFas_Schuetting,Fassadenstein1341_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1848,1,FS1342,Fassadenstein1342,FS1342_NFas_Schuetting,Fassadenstein1342_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",29,2,1,0,0,0,0,0
SchB_ID160920113138_1849,1,FS1343,Fassadenstein1343,FS1343_NFas_Schuetting,Fassadenstein1343_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",31,2,1,0,0,0,0,0
SchB_ID160920113138_1850,1,FS1344,Fassadenstein1344,FS1344_NFas_Schuetting,Fassadenstein1344_NFas_Schuetting,NFas_Schuetting,"22,16","39,31","0,00",34,2,1,0,0,0,0,0
SchB_ID160920113138_1851,1,FS1345,Fassadenstein1345,FS1345_NFas_Schuetting,Fassadenstein1345_NFas_Schuetting,NFas_Schuetting,"22,16","43,04","0,00",36,2,1,0,0,0,0,0
SchB_ID160920113138_1852,1,FS1346,Fassadenstein1346,FS1346_NFas_Schuetting,Fassadenstein1346_NFas_Schuetting,NFas_Schuetting,"22,16","42,47","0,00",40,2,0,0,0,0,0,0
SchB_ID160920113138_1853,1,FS1347,Fassadenstein1347,FS1347_NFas_Schuetting,Fassadenstein1347_NFas_Schuetting,NFas_Schuetting,"22,16","29,32","0,00",41,2,0,0,0,0,0,0
SchB_ID160920113138_1854,1,FS1348,Fassadenstein1348,FS1348_NFas_Schuetting,Fassadenstein1348_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",28,2,1,0,0,0,0,0
SchB_ID160920113138_1855,1,FS1349,Fassadenstein1349,FS1349_NFas_Schuetting,Fassadenstein1349_NFas_Schuetting,NFas_Schuetting,"22,16","29,32","0,00",41,2,0,0,0,0,0,0
SchB_ID160920113138_1856,1,FS1350,Fassadenstein1350,FS1350_NFas_Schuetting,Fassadenstein1350_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",29,2,1,0,0,0,0,0
SchB_ID160920113138_1857,1,FS1351,Fassadenstein1351,FS1351_NFas_Schuetting,Fassadenstein1351_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",29,2,1,0,0,0,0,0
SchB_ID160920113138_1858,1,FS1355,Fassadenstein1355,FS1355_NFas_Schuetting,Fassadenstein1355_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1859,1,FS1356,Fassadenstein1356,FS1356_NFas_Schuetting,Fassadenstein1356_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1860,1,FS1357,Fassadenstein1357,FS1357_NFas_Schuetting,Fassadenstein1357_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1861,1,FS1358,Fassadenstein1358,FS1358_NFas_Schuetting,Fassadenstein1358_NFas_Schuetting,NFas_Schuetting,"22,16","45,42","0,00",28,2,1,0,0,0,0,0
SchB_ID160920113138_1862,1,FS1359,Fassadenstein1359,FS1359_NFas_Schuetting,Fassadenstein1359_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1863,1,FS1360,Fassadenstein1360,FS1360_NFas_Schuetting,Fassadenstein1360_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1864,1,FS1361,Fassadenstein1361,FS1361_NFas_Schuetting,Fassadenstein1361_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1865,1,FS1365,Fassadenstein1365,FS1365_NFas_Schuetting,Fassadenstein1365_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1866,1,FS1366,Fassadenstein1366,FS1366_NFas_Schuetting,Fassadenstein1366_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1867,1,FS1367,Fassadenstein1367,FS1367_NFas_Schuetting,Fassadenstein1367_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1868,1,FS1371,Fassadenstein1371,FS1371_NFas_Schuetting,Fassadenstein1371_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1869,1,FS1372,Fassadenstein1372,FS1372_NFas_Schuetting,Fassadenstein1372_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1870,1,FS1373,Fassadenstein1373,FS1373_NFas_Schuetting,Fassadenstein1373_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1871,1,FS1377,Fassadenstein1377,FS1377_NFas_Schuetting,Fassadenstein1377_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113138_1872,1,FS1378,Fassadenstein1378,FS1378_NFas_Schuetting,Fassadenstein1378_NFas_Schuetting,NFas_Schuetting,"22,16","14,11","0,00",27,2,0,0,0,0,0,0
SchB_ID160920113138_1873,1,FS1418,Fassadenstein1418,FS1418_NFas_Schuetting,Fassadenstein1418_NFas_Schuetting,NFas_Schuetting,"22,16","35,08","0,00",25,1,0,0,0,0,0,0
SchB_ID160920113138_1874,1,FS1424,Fassadenstein1424,FS1424_NFas_Schuetting,Fassadenstein1424_NFas_Schuetting,NFas_Schuetting,"22,16","35,08","0,00",25,1,0,0,0,0,0,0
SchB_ID160920113138_1559,1,KS5,Kreuzstockstein5,KS5_Fe1_NFas_Schuetting,Kreuzstockstein5_Fe1_NFas_Schuetting,Fe1_NFas_Schuetting,"22,16","172,34","0,00",0,1,1,0,0,1,0,0
SchB_ID160920113138_1560,1,KS4,Kreuzstockstein4,KS4_Fe1_NFas_Schuetting,Kreuzstockstein4_Fe1_NFas_Schuetting,Fe1_NFas_Schuetting,"22,16","172,34","0,00",0,1,1,0,0,1,0,0
SchB_ID160920113138_1561,1,FeS2,Fenstersturzstein2,FeS2_Fe1_NFas_Schuetting,Fenstersturzstein2_Fe1_NFas_Schuetting,Fe1_NFas_Schuetting,"22,16","12,36","0,00",21,1,1,1,0,0,0,0
SchB_ID160920113138_1562,1,KS2,Kreuzstockstein2,KS2_Fe1_NFas_Schuetting,Kreuzstockstein2_Fe1_NFas_Schuetting,Fe1_NFas_Schuetting,"22,16","292,45","0,00",0,1,1,0,0,1,0,0
SchB_ID160920113138_1563,1,KS3,Kreuzstockstein3,KS3_Fe1_NFas_Schuetting,Kreuzstockstein3_Fe1_NFas_Schuetting,Fe1_NFas_Schuetting,"22,16","292,45","0,00",0,1,1,0,0,1,0,0
SchB_ID160920113138_1564,1,FeB1,Fensterbankstein1,FeB1_Fe1_NFas_Schuetting,Fensterbankstein1_Fe1_NFas_Schuetting,Fe1_NFas_Schuetting,"22,16","11,49","0,00",8,1,1,0,1,0,0,0
SchB_ID160920113138_1565,1,FeB2,Fensterbankstein2,FeB2_Fe1_NFas_Schuetting,Fensterbankstein2_Fe1_NFas_Schuetting,Fe1_NFas_Schuetting,"22,16","11,49","0,00",8,1,1,0,1,0,0,0
SchB_ID160920113138_1566,1,FeB3,Fensterbankstein3,FeB3_Fe1_NFas_Schuetting,Fensterbankstein3_Fe1_NFas_Schuetting,Fe1_NFas_Schuetting,"22,16","11,49","0,00",8,1,1,0,1,0,0,0
SchB_ID160920113138_1567,1,FeS21,Fenstersturzstein21,FeS21_Fe1_NFas_Schuetting,Fenstersturzstein21_Fe1_NFas_Schuetting,Fe1_NFas_Schuetting,"22,16","12,36","0,00",21,1,1,1,0,0,0,0
SchB_ID160920113138_1568,1,FeS22,Fenstersturzstein22,FeS22_Fe1_NFas_Schuetting,Fenstersturzstein22_Fe1_NFas_Schuetting,Fe1_NFas_Schuetting,"22,16","12,36","0,00",21,1,1,1,0,0,0,0
SchB_ID160920113138_1898,1,KS1,Kreuzstockstein1,KS1_Fe1_NFas_Schuetting,Kreuzstockstein1_GGes1_NFas_Schuetting,GGes1_NFas_Schuetting,"22,16","14,83","0,00",16,1,1,0,0,0,1,1
SchB_ID160920113138_1910,1,KS24,Kreuzstockstein24,KS24_Fe1_NFas_Schuetting,Kreuzstockstein24_GGes1_NFas_Schuetting,GGes1_NFas_Schuetting,"22,16","14,83","0,00",16,1,1,0,0,0,1,1
SchB_ID160920113138_1911,1,KS25,Kreuzstockstein25,KS25_Fe1_NFas_Schuetting,Kreuzstockstein25_GGes1_NFas_Schuetting,GGes1_NFas_Schuetting,"22,16","14,83","0,00",16,1,1,0,0,0,1,1
SchB_ID160920113138_1569,1,KS5,Kreuzstockstein5,KS5_Fe2_NFas_Schuetting,Kreuzstockstein5_Fe2_NFas_Schuetting,Fe2_NFas_Schuetting,"22,16","172,34","0,00",0,1,1,0,0,1,0,0
SchB_ID160920113138_1570,1,KS4,Kreuzstockstein4,KS4_Fe2_NFas_Schuetting,Kreuzstockstein4_Fe2_NFas_Schuetting,Fe2_NFas_Schuetting,"22,16","172,34","0,00",0,1,1,0,0,1,0,0
SchB_ID160920113138_1571,1,FeS2,Fenstersturzstein2,FeS2_Fe2_NFas_Schuetting,Fenstersturzstein2_Fe2_NFas_Schuetting,Fe2_NFas_Schuetting,"22,16","12,36","0,00",21,1,1,1,0,0,0,0
SchB_ID160920113138_1572,1,KS2,Kreuzstockstein2,KS2_Fe2_NFas_Schuetting,Kreuzstockstein2_Fe2_NFas_Schuetting,Fe2_NFas_Schuetting,"22,16","292,45","0,00",0,1,1,0,0,1,0,0
SchB_ID160920113138_1573,1,KS3,Kreuzstockstein3,KS3_Fe2_NFas_Schuetting,Kreuzstockstein3_Fe2_NFas_Schuetting,Fe2_NFas_Schuetting,"22,16","292,45","0,00",0,1,1,0,0,1,0,0
SchB_ID160920113138_1574,1,FeB1,Fensterbankstein1,FeB1_Fe2_NFas_Schuetting,Fensterbankstein1_Fe2_NFas_Schuetting,Fe2_NFas_Schuetting,"22,16","11,49","0,00",8,1,1,0,1,0,0,0
SchB_ID160920113138_1575,1,FeB2,Fensterbankstein2,FeB2_Fe2_NFas_Schuetting,Fensterbankstein2_Fe2_NFas_Schuetting,Fe2_NFas_Schuetting,"22,16","11,49","0,00",8,1,1,0,1,0,0,0
SchB_ID160920113138_1576,1,FeB3,Fensterbankstein3,FeB3_Fe2_NFas_Schuetting,Fensterbankstein3_Fe2_NFas_Schuetting,Fe2_NFas_Schuetting,"22,16","11,49","0,00",8,1,1,0,1,0,0,0
SchB_ID160920113138_1577,1,FeS23,Fenstersturzstein23,FeS23_Fe2_NFas_Schuetting,Fenstersturzstein23_Fe2_NFas_Schuetting,Fe2_NFas_Schuetting,"22,16","12,36","0,00",21,1,1,1,0,0,0,0
SchB_ID160920113138_1578,1,FeS24,Fenstersturzstein24,FeS24_Fe2_NFas_Schuetting,Fenstersturzstein24_Fe2_NFas_Schuetting,Fe2_NFas_Schuetting,"22,16","12,36","0,00",21,1,1,1,0,0,0,0
SchB_ID160920113138_1899,1,KS11,Kreuzstockstein11,KS11_Fe2_NFas_Schuetting,Kreuzstockstein11_GGes1_NFas_Schuetting,GGes1_NFas_Schuetting,"22,16","14,83","0,00",16,1,1,0,0,0,1,1
SchB_ID160920113138_1912,1,KS26,Kreuzstockstein26,KS26_Fe2_NFas_Schuetting,Kreuzstockstein26_GGes1_NFas_Schuetting,GGes1_NFas_Schuetting,"22,16","14,83","0,00",16,1,1,0,0,0,1,1
SchB_ID160920113138_1913,1,KS27,Kreuzstockstein27,KS27_Fe2_NFas_Schuetting,Kreuzstockstein27_GGes1_NFas_Schuetting,GGes1_NFas_Schuetting,"22,16","14,83","0,00",16,1,1,0,0,0,1,1
SchB_ID160920113138_1579,1,KS5,Kreuzstockstein5,KS5_Fe3_NFas_Schuetting,Kreuzstockstein5_Fe3_NFas_Schuetting,Fe3_NFas_Schuetting,"22,16","172,34","0,00",0,1,1,0,0,1,0,0
SchB_ID160920113138_1580,1,KS4,Kreuzstockstein4,KS4_Fe3_NFas_Schuetting,Kreuzstockstein4_Fe3_NFas_Schuetting,Fe3_NFas_Schuetting,"22,16","172,34","0,00",0,1,1,0,0,1,0,0
SchB_ID160920113138_1581,1,FeS2,Fenstersturzstein2,FeS2_Fe3_NFas_Schuetting,Fenstersturzstein2_Fe3_NFas_Schuetting,Fe3_NFas_Schuetting,"22,16","12,36","0,00",21,1,1,1,0,0,0,0
SchB_ID160920113138_1582,1,KS2,Kreuzstockstein2,KS2_Fe3_NFas_Schuetting,Kreuzstockstein2_Fe3_NFas_Schuetting,Fe3_NFas_Schuetting,"22,16","292,45","0,00",0,1,1,0,0,1,0,0
SchB_ID160920113138_1583,1,KS3,Kreuzstockstein3,KS3_Fe3_NFas_Schuetting,Kreuzstockstein3_Fe3_NFas_Schuetting,Fe3_NFas_Schuetting,"22,16","292,45","0,00",0,1,1,0,0,1,0,0
SchB_ID160920113138_1584,1,FeB1,Fensterbankstein1,FeB1_Fe3_NFas_Schuetting,Fensterbankstein1_Fe3_NFas_Schuetting,Fe3_NFas_Schuetting,"22,16","11,49","0,00",8,1,1,0,1,0,0,0
SchB_ID160920113138_1585,1,FeB2,Fensterbankstein2,FeB2_Fe3_NFas_Schuetting,Fensterbankstein2_Fe3_NFas_Schuetting,Fe3_NFas_Schuetting,"22,16","11,49","0,00",8,1,1,0,1,0,0,0
SchB_ID160920113138_1586,1,FeB3,Fensterbankstein3,FeB3_Fe3_NFas_Schuetting,Fensterbankstein3_Fe3_NFas_Schuetting,Fe3_NFas_Schuetting,"22,16","11,49","0,00",8,1,1,0,1,0,0,0
SchB_ID160920113138_1587,1,FeS25,Fenstersturzstein25,FeS25_Fe3_NFas_Schuetting,Fenstersturzstein25_Fe3_NFas_Schuetting,Fe3_NFas_Schuetting,"22,16","12,36","0,00",21,1,1,1,0,0,0,0
SchB_ID160920113138_1588,1,FeS26,Fenstersturzstein26,FeS26_Fe3_NFas_Schuetting,Fenstersturzstein26_Fe3_NFas_Schuetting,Fe3_NFas_Schuetting,"22,16","12,36","0,00",21,1,1,1,0,0,0,0
SchB_ID160920113138_1915,1,KS29,Kreuzstockstein29,KS29_Fe3_NFas_Schuetting,Kreuzstockstein29_GGes1_NFas_Schuetting,GGes1_NFas_Schuetting,"22,16","14,83","0,00",16,1,1,0,0,0,1,1
SchB_ID160920113138_1914,1,KS28,Kreuzstockstein28,KS28_Fe3_NFas_Schuetting,Kreuzstockstein28_GGes1_NFas_Schuetting,GGes1_NFas_Schuetting,"22,16","14,83","0,00",16,1,1,0,0,0,1,1
