ID,Hierarchy,Object,Name,ShortName,LongName,Link,Length,Height,Level,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,WIND_Ks_Left,WIND_Ks_Right,WIND_Ks_Top,WIND_Ks_Bott,Arch
THAnt_ID1608101520_592,1,FeL5,Laibungsstein5,FeL5_Fe26_OFas_RhANT,Laibungsstein5_Fen26_OFas_RhANT,Fe26_OFas_RhANT,"0,38","0,59",3,8,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_593,1,FeL4,Laibungsstein4,FeL4_Fe26_OFas_RhANT,Laibungsstein4_Fen26_OFas_RhANT,Fe26_OFas_RhANT,"0,38","0,76",3,8,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_594,1,FeL3,Laibungsstein3,FeL3_Fe26_OFas_RhANT,Laibungsstein3_Fen26_OFas_RhANT,Fe26_OFas_RhANT,"0,38","0,51",3,8,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_595,1,FeL2,Laibungsstein2,FeL2_Fe26_OFas_RhANT,Laibungsstein2_Fen26_OFas_RhANT,Fe26_OFas_RhANT,"0,38","0,61",3,8,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_596,1,FeL1,Laibungsstein1,FeL1_Fe26_OFas_RhANT,Laibungsstein1_Fen26_OFas_RhANT,Fe26_OFas_RhANT,"0,38","0,67",3,8,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_648,1,FeL1,Laibungsstein1,FeL1_Fe29_OFas_RhANT,Laibungsstein1_Fen29_OFas_RhANT,Fe29_OFas_RhANT,"0,38","1,27",3,14,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_654,1,FeL3,Laibungsstein3,FeL3_Fe29_OFas_RhANT,Laibungsstein3_Fen29_OFas_RhANT,Fe29_OFas_RhANT,"0,38","1,02",3,14,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_655,1,FeL2,Laibungsstein2,FeL2_Fe29_OFas_RhANT,Laibungsstein2_Fen29_OFas_RhANT,Fe29_OFas_RhANT,"0,38","0,89",3,14,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_682,1,FeL3,Laibungsstein3,FeL3_Fe31_OFas_RhANT,Laibungsstein3_Fen31_OFas_RhANT,Fe31_OFas_RhANT,"0,38","0,77",3,16,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_683,1,FeL2,Laibungsstein2,FeL2_Fe31_OFas_RhANT,Laibungsstein2_Fen31_OFas_RhANT,Fe31_OFas_RhANT,"0,38","1,16",3,16,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_684,1,FeL1,Laibungsstein1,FeL1_Fe31_OFas_RhANT,Laibungsstein1_Fen31_OFas_RhANT,Fe31_OFas_RhANT,"0,38","1,27",3,16,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_698,1,FeL5,Laibungsstein5,FeL5_Fe32_OFas_RhANT,Laibungsstein5_Fen32_OFas_RhANT,Fe32_OFas_RhANT,"0,38","0,77",3,17,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_699,1,FeL4,Laibungsstein4,FeL4_Fe32_OFas_RhANT,Laibungsstein4_Fen32_OFas_RhANT,Fe32_OFas_RhANT,"0,38","1,16",3,17,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_700,1,FeL3,Laibungsstein3,FeL3_Fe32_OFas_RhANT,Laibungsstein3_Fen32_OFas_RhANT,Fe32_OFas_RhANT,"0,38","0,49",3,17,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_705,1,FeL3,Laibungsstein3,FeL3_Fe33_OFas_RhANT,Laibungsstein3_Fen33_OFas_RhANT,Fe33_OFas_RhANT,"0,38","0,24",3,18,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_709,1,FeL2,Laibungsstein2,FeL2_Fe33_OFas_RhANT,Laibungsstein2_Fen33_OFas_RhANT,Fe33_OFas_RhANT,"0,38","0,56",3,18,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_713,1,FeL5,Laibungsstein5,FeL5_Fe33_OFas_RhANT,Laibungsstein5_Fen33_OFas_RhANT,Fe33_OFas_RhANT,"0,38","0,66",3,18,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_714,1,FeL4,Laibungsstein4,FeL4_Fe33_OFas_RhANT,Laibungsstein4_Fen33_OFas_RhANT,Fe33_OFas_RhANT,"0,38","1,27",3,18,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_715,1,FeL1,Laibungsstein1,FeL1_Fe33_OFas_RhANT,Laibungsstein1_Fen33_OFas_RhANT,Fe33_OFas_RhANT,"0,38","0,42",3,18,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_731,1,FeL5,Laibungsstein5,FeL5_Fe34_OFas_RhANT,Laibungsstein5_Fen34_OFas_RhANT,Fe34_OFas_RhANT,"0,38","0,52",3,19,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_732,1,FeL4,Laibungsstein4,FeL4_Fe34_OFas_RhANT,Laibungsstein4_Fen34_OFas_RhANT,Fe34_OFas_RhANT,"0,38","0,51",3,19,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_733,1,FeL3,Laibungsstein3,FeL3_Fe34_OFas_RhANT,Laibungsstein3_Fen34_OFas_RhANT,Fe34_OFas_RhANT,"0,38","1,13",3,19,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_761,1,FeL3,Laibungsstein3,FeL3_Fe36_OFas_RhANT,Laibungsstein3_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"0,38","0,63",3,21,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_762,1,FeL2,Laibungsstein2,FeL2_Fe36_OFas_RhANT,Laibungsstein2_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"0,38","0,58",3,21,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_765,1,FeL1,Laibungsstein1,FeL1_Fe36_OFas_RhANT,Laibungsstein1_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"0,38","0,16",3,21,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_668,1,FeL1,Laibungsstein1,FeL1_Fe30_OFas_RhANT,Laibungsstein1_Fen30_OFas_RhANT,Fe30_OFas_RhANT,"0,38","1,27",3,15,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_669,1,FeL3,Laibungsstein3,FeL3_Fe30_OFas_RhANT,Laibungsstein3_Fen30_OFas_RhANT,Fe30_OFas_RhANT,"0,38","1,14",3,15,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_670,1,FeL2,Laibungsstein2,FeL2_Fe30_OFas_RhANT,Laibungsstein2_Fen30_OFas_RhANT,Fe30_OFas_RhANT,"0,38","0,77",3,15,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_496,1,FeL5,Laibungsstein5,FeL5_Fe21_OFas_RhANT,Laibungsstein5_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"0,38","0,76",3,3,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_497,1,FeL4,Laibungsstein4,FeL4_Fe21_OFas_RhANT,Laibungsstein4_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"0,38","1,12",3,3,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_498,1,FeL3,Laibungsstein3,FeL3_Fe21_OFas_RhANT,Laibungsstein3_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"0,38","0,61",3,3,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_499,1,FeL2,Laibungsstein2,FeL2_Fe21_OFas_RhANT,Laibungsstein2_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"0,38","0,54",3,3,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_500,1,FeL1,Laibungsstein1,FeL1_Fe21_OFas_RhANT,Laibungsstein1_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"0,38","0,35",3,3,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_692,1,FeL2,Laibungsstein2,FeL2_Fe32_OFas_RhANT,Laibungsstein2_Fen32_OFas_RhANT,Fe32_OFas_RhANT,"0,38","0,50",3,17,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_693,1,FeL1,Laibungsstein1,FeL1_Fe32_OFas_RhANT,Laibungsstein1_Fen32_OFas_RhANT,Fe32_OFas_RhANT,"0,38","0,23",3,17,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_741,1,FeL1,Laibungsstein1,FeL1_Fe35_OFas_RhANT,Laibungsstein1_Fen35_OFas_RhANT,Fe35_OFas_RhANT,"0,38","0,63",3,20,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_746,1,FeL2,Laibungsstein2,FeL2_Fe35_OFas_RhANT,Laibungsstein2_Fen35_OFas_RhANT,Fe35_OFas_RhANT,"0,38","0,76",3,20,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_829,1,MS43,Mittelrisalitstein57,MS43_MRis_OFas_RhANT,Mittelrisalitstein57_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,38","0,52",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_850,1,MS22,Mittelrisalitstein51,MS22_MRis_OFas_RhANT,Mittelrisalitstein51_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,38","0,08",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_855,1,MS17,Mittelrisalitstein27,MS17_MRis_OFas_RhANT,Mittelrisalitstein27_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,38","0,08",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_828,1,MS44,Mittelrisalitstein58,MS44_MRis_OFas_RhANT,Mittelrisalitstein58_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,39","0,52",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_451,1,FeL6,Laibungsstein6,FeL6_Fe19_OFas_RhANT,Laibungsstein6_Fen19_OFas_RhANT,Fe19_OFas_RhANT,"0,39","0,44",3,1,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_452,1,FeL5,Laibungsstein5,FeL5_Fe19_OFas_RhANT,Laibungsstein5_Fen19_OFas_RhANT,Fe19_OFas_RhANT,"0,39","0,84",3,1,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_453,1,FeL4,Laibungsstein4,FeL4_Fe19_OFas_RhANT,Laibungsstein4_Fen19_OFas_RhANT,Fe19_OFas_RhANT,"0,39","0,58",3,1,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_457,1,FeL3,Laibungsstein3,FeL3_Fe19_OFas_RhANT,Laibungsstein3_Fen19_OFas_RhANT,Fe19_OFas_RhANT,"0,39","0,34",3,1,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_458,1,FeL2,Laibungsstein2,FeL2_Fe19_OFas_RhANT,Laibungsstein2_Fen19_OFas_RhANT,Fe19_OFas_RhANT,"0,39","0,49",3,1,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_459,1,FeL1,Laibungsstein1,FeL1_Fe19_OFas_RhANT,Laibungsstein1_Fen19_OFas_RhANT,Fe19_OFas_RhANT,"0,39","0,42",3,1,0,1,0,0,0,0,0,0,0
THAnt_ID1608101520_843,1,MS29,Mittelrisalitstein35,MS29_MRis_OFas_RhANT,Mittelrisalitstein35_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,39","0,52",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_856,1,MS16,Mittelrisalitstein26,MS16_MRis_OFas_RhANT,Mittelrisalitstein26_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,39","0,08",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_851,1,MS21,Mittelrisalitstein50,MS21_MRis_OFas_RhANT,Mittelrisalitstein50_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,39","0,08",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_635,1,FeL5,Laibungsstein5,FeL5_Fe28_OFas_RhANT,Laibungsstein5_Fen28_OFas_RhANT,Fe28_OFas_RhANT,"0,39","0,21",3,13,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_881,1,BS6,Bogenstein6,BS6_Fe1_MRis_OFas_RhANT,Bogenstein6_Fen01_MRis_OFas_RhANT,Fe1_MRis_OFas_RhANT,"0,40","0,71",2,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_910,1,BS1,Bogenstein1,BS1_Fe3_MRis_OFas_RhANT,Bogenstein1_Fen03_MRis_OFas_RhANT,Fe3_MRis_OFas_RhANT,"0,40","0,72",2,12,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_494,1,FeL9,Laibungsstein9,FeL9_Fe21_OFas_RhANT,Laibungsstein9_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"0,40","0,39",3,3,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_553,1,FeL10,Laibungsstein10,FeL10_Fe24_OFas_RhANT,Laibungsstein10_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"0,40","0,37",3,6,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_573,1,FeL8,Laibungsstein8,FeL8_Fe25_OFas_RhANT,Laibungsstein8_Fen25_OFas_RhANT,Fe25_OFas_RhANT,"0,40","0,28",3,7,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_694,1,FeL6,Laibungsstein6,FeL6_Fe32_OFas_RhANT,Laibungsstein6_Fen32_OFas_RhANT,Fe32_OFas_RhANT,"0,40","0,77",3,17,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_695,1,FeL7,Laibungsstein7,FeL7_Fe32_OFas_RhANT,Laibungsstein7_Fen32_OFas_RhANT,Fe32_OFas_RhANT,"0,40","1,15",3,17,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_696,1,FeL8,Laibungsstein8,FeL8_Fe32_OFas_RhANT,Laibungsstein8_Fen32_OFas_RhANT,Fe32_OFas_RhANT,"0,40","1,27",3,17,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_710,1,FeL6,Laibungsstein6,FeL6_Fe33_OFas_RhANT,Laibungsstein6_Fen33_OFas_RhANT,Fe33_OFas_RhANT,"0,40","1,94",3,18,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_711,1,FeL7,Laibungsstein7,FeL7_Fe33_OFas_RhANT,Laibungsstein7_Fen33_OFas_RhANT,Fe33_OFas_RhANT,"0,40","1,27",3,18,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_725,1,FeL9,Laibungsstein9,FeL9_Fe34_OFas_RhANT,Laibungsstein9_Fen34_OFas_RhANT,Fe34_OFas_RhANT,"0,40","0,56",3,19,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_726,1,FeL10,Laibungsstein10,FeL10_Fe34_OFas_RhANT,Laibungsstein10_Fen34_OFas_RhANT,Fe34_OFas_RhANT,"0,40","0,24",3,19,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_739,1,FeL11,Laibungsstein11,FeL11_Fe35_OFas_RhANT,Laibungsstein11_Fen35_OFas_RhANT,Fe35_OFas_RhANT,"0,40","0,58",3,20,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_744,1,FeL7,Laibungsstein7,FeL7_Fe35_OFas_RhANT,Laibungsstein7_Fen35_OFas_RhANT,Fe35_OFas_RhANT,"0,40","1,07",3,20,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_759,1,FeL9,Laibungsstein9,FeL9_Fe36_OFas_RhANT,Laibungsstein9_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"0,40","0,67",3,21,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_763,1,FeL11,Laibungsstein11,FeL11_Fe36_OFas_RhANT,Laibungsstein11_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"0,40","0,58",3,21,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_766,1,FeL7,Laibungsstein7,FeL7_Fe36_OFas_RhANT,Laibungsstein7_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"0,40","0,60",3,21,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_767,1,FeL10,Laibungsstein10,FeL10_Fe36_OFas_RhANT,Laibungsstein10_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"0,40","0,83",3,21,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_529,1,FeL10,Laibungsstein10,FeL10_Fe23_OFas_RhANT,Laibungsstein10_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"0,40","0,54",3,5,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_530,1,FeL9,Laibungsstein9,FeL9_Fe23_OFas_RhANT,Laibungsstein9_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"0,40","0,53",3,5,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_531,1,FeL8,Laibungsstein8,FeL8_Fe23_OFas_RhANT,Laibungsstein8_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"0,40","0,54",3,5,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_532,1,FeL7,Laibungsstein7,FeL7_Fe23_OFas_RhANT,Laibungsstein7_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"0,40","0,50",3,5,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_533,1,FeL12,Laibungsstein12,FeL12_Fe23_OFas_RhANT,Laibungsstein12_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"0,40","0,53",3,5,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_534,1,FeL11,Laibungsstein11,FeL11_Fe23_OFas_RhANT,Laibungsstein11_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"0,40","0,74",3,5,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_548,1,FeL9,Laibungsstein9,FeL9_Fe24_OFas_RhANT,Laibungsstein9_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"0,40","0,84",3,6,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_549,1,FeL8,Laibungsstein8,FeL8_Fe24_OFas_RhANT,Laibungsstein8_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"0,40","0,49",3,6,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_550,1,FeL7,Laibungsstein7,FeL7_Fe24_OFas_RhANT,Laibungsstein7_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"0,40","0,71",3,6,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_551,1,FeL12,Laibungsstein12,FeL12_Fe24_OFas_RhANT,Laibungsstein12_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"0,40","0,45",3,6,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_552,1,FeL11,Laibungsstein11,FeL11_Fe24_OFas_RhANT,Laibungsstein11_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"0,40","0,51",3,6,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_568,1,FeL7,Laibungsstein7,FeL7_Fe25_OFas_RhANT,Laibungsstein7_Fen25_OFas_RhANT,Fe25_OFas_RhANT,"0,40","0,77",3,7,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_569,1,FeL6,Laibungsstein6,FeL6_Fe25_OFas_RhANT,Laibungsstein6_Fen25_OFas_RhANT,Fe25_OFas_RhANT,"0,40","0,46",3,7,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_570,1,FeL5,Laibungsstein5,FeL5_Fe25_OFas_RhANT,Laibungsstein5_Fen25_OFas_RhANT,Fe25_OFas_RhANT,"0,40","0,87",3,7,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_571,1,FeL10,Laibungsstein10,FeL10_Fe25_OFas_RhANT,Laibungsstein10_Fen25_OFas_RhANT,Fe25_OFas_RhANT,"0,40","0,48",3,7,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_572,1,FeL9,Laibungsstein9,FeL9_Fe25_OFas_RhANT,Laibungsstein9_Fen25_OFas_RhANT,Fe25_OFas_RhANT,"0,40","0,51",3,7,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_663,1,FeL4,Laibungsstein4,FeL4_Fe30_OFas_RhANT,Laibungsstein4_Fen30_OFas_RhANT,Fe30_OFas_RhANT,"0,40","1,01",3,15,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_664,1,FeL5,Laibungsstein5,FeL5_Fe30_OFas_RhANT,Laibungsstein5_Fen30_OFas_RhANT,Fe30_OFas_RhANT,"0,40","0,41",3,15,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_665,1,FeL6,Laibungsstein6,FeL6_Fe30_OFas_RhANT,Laibungsstein6_Fen30_OFas_RhANT,Fe30_OFas_RhANT,"0,40","0,47",3,15,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_666,1,FeL7,Laibungsstein7,FeL7_Fe30_OFas_RhANT,Laibungsstein7_Fen30_OFas_RhANT,Fe30_OFas_RhANT,"0,40","1,27",3,15,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_470,1,FeL9,Laibungsstein9,FeL9_Fe20_OFas_RhANT,Laibungsstein9_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"0,40","0,48",3,2,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_471,1,FeL8,Laibungsstein8,FeL8_Fe20_OFas_RhANT,Laibungsstein8_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"0,40","0,56",3,2,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_472,1,FeL7,Laibungsstein7,FeL7_Fe20_OFas_RhANT,Laibungsstein7_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"0,40","0,82",3,2,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_474,1,FeL12,Laibungsstein12,FeL12_Fe20_OFas_RhANT,Laibungsstein12_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"0,40","0,35",3,2,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_475,1,FeL11,Laibungsstein11,FeL11_Fe20_OFas_RhANT,Laibungsstein11_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"0,40","0,48",3,2,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_476,1,FeL10,Laibungsstein10,FeL10_Fe20_OFas_RhANT,Laibungsstein10_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"0,40","0,42",3,2,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_489,1,FeL8,Laibungsstein8,FeL8_Fe21_OFas_RhANT,Laibungsstein8_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"0,40","0,70",3,3,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_490,1,FeL7,Laibungsstein7,FeL7_Fe21_OFas_RhANT,Laibungsstein7_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"0,40","0,52",3,3,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_491,1,FeL6,Laibungsstein6,FeL6_Fe21_OFas_RhANT,Laibungsstein6_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"0,40","0,77",3,3,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_492,1,FeL11,Laibungsstein11,FeL11_Fe21_OFas_RhANT,Laibungsstein11_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"0,40","0,51",3,3,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_493,1,FeL10,Laibungsstein10,FeL10_Fe21_OFas_RhANT,Laibungsstein10_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"0,40","0,48",3,3,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_587,1,FeL9,Laibungsstein9,FeL9_Fe26_OFas_RhANT,Laibungsstein9_Fen26_OFas_RhANT,Fe26_OFas_RhANT,"0,40","0,69",3,8,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_588,1,FeL8,Laibungsstein8,FeL8_Fe26_OFas_RhANT,Laibungsstein8_Fen26_OFas_RhANT,Fe26_OFas_RhANT,"0,40","0,55",3,8,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_589,1,FeL7,Laibungsstein7,FeL7_Fe26_OFas_RhANT,Laibungsstein7_Fen26_OFas_RhANT,Fe26_OFas_RhANT,"0,40","0,62",3,8,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_590,1,FeL10,Laibungsstein10,FeL10_Fe26_OFas_RhANT,Laibungsstein10_Fen26_OFas_RhANT,Fe26_OFas_RhANT,"0,40","1,30",3,8,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_649,1,FeL6,Laibungsstein6,FeL6_Fe29_OFas_RhANT,Laibungsstein6_Fen29_OFas_RhANT,Fe29_OFas_RhANT,"0,40","0,60",3,14,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_650,1,FeL5,Laibungsstein5,FeL5_Fe29_OFas_RhANT,Laibungsstein5_Fen29_OFas_RhANT,Fe29_OFas_RhANT,"0,40","0,73",3,14,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_651,1,FeL4,Laibungsstein4,FeL4_Fe29_OFas_RhANT,Laibungsstein4_Fen29_OFas_RhANT,Fe29_OFas_RhANT,"0,40","0,56",3,14,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_652,1,FeL7,Laibungsstein7,FeL7_Fe29_OFas_RhANT,Laibungsstein7_Fen29_OFas_RhANT,Fe29_OFas_RhANT,"0,40","1,27",3,14,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_728,1,FeL6,Laibungsstein6,FeL6_Fe34_OFas_RhANT,Laibungsstein6_Fen34_OFas_RhANT,Fe34_OFas_RhANT,"0,40","0,73",3,19,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_729,1,FeL8,Laibungsstein8,FeL8_Fe34_OFas_RhANT,Laibungsstein8_Fen34_OFas_RhANT,Fe34_OFas_RhANT,"0,40","0,63",3,19,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_738,1,FeL8,Laibungsstein8,FeL8_Fe35_OFas_RhANT,Laibungsstein8_Fen35_OFas_RhANT,Fe35_OFas_RhANT,"0,40","0,38",3,20,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_747,1,FeL6,Laibungsstein6,FeL6_Fe35_OFas_RhANT,Laibungsstein6_Fen35_OFas_RhANT,Fe35_OFas_RhANT,"0,40","0,50",3,20,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_748,1,FeL10,Laibungsstein10,FeL10_Fe35_OFas_RhANT,Laibungsstein10_Fen35_OFas_RhANT,Fe35_OFas_RhANT,"0,40","0,68",3,20,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_508,1,FeL9,Laibungsstein9,FeL9_Fe22_OFas_RhANT,Laibungsstein9_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"0,40","0,79",3,4,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_509,1,FeL8,Laibungsstein8,FeL8_Fe22_OFas_RhANT,Laibungsstein8_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"0,40","0,58",3,4,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_510,1,FeL7,Laibungsstein7,FeL7_Fe22_OFas_RhANT,Laibungsstein7_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"0,40","0,48",3,4,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_511,1,FeL12,Laibungsstein12,FeL12_Fe22_OFas_RhANT,Laibungsstein12_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"0,40","0,62",3,4,1,0,0,0,0,0,0,0,0
THAnt_ID1608101520_512,1,FeL11,Laibungsstein11,FeL11_Fe22_OFas_RhANT,Laibungsstein11_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"0,40","0,53",3,4,1,0,0,0,0,0,0,0,0
