Object,Name,Longname,ShortName,Link,Length,Height,Depth,Row,Level,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,Cornice,Pilaster,Festoon,Door
Mi741,Mittelrisalitstein741,Mittelrisalitstein741_TrGes_MRis01_OFas_RhAMS,Mi741_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"0,83","0,30","0,40",53,3,3,0,0,0,0,1,0,0,0
Mi742,Mittelrisalitstein742,Mittelrisalitstein742_TrGes_MRis01_OFas_RhAMS,Mi742_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"0,76","0,30","0,40",53,3,3,0,0,0,0,1,0,0,0
Mi743,Mittelrisalitstein743,Mittelrisalitstein743_TrGes_MRis01_OFas_RhAMS,Mi743_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"1,49","0,30","0,40",53,3,3,0,0,0,0,1,0,0,0
Mi744,Mittelrisalitstein744,Mittelrisalitstein744_TrGes_MRis01_OFas_RhAMS,Mi744_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"1,03","0,39","0,40",54,3,3,0,0,0,0,1,0,0,0
Mi745,Mittelrisalitstein745,Mittelrisalitstein745_TrGes_MRis01_OFas_RhAMS,Mi745_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"1,15","0,39","0,40",54,3,3,0,0,0,0,1,0,0,0
Mi746,Mittelrisalitstein746,Mittelrisalitstein746_TrGes_MRis01_OFas_RhAMS,Mi746_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"1,76","0,39","0,40",54,3,3,0,0,0,0,1,0,0,0
Mi747,Mittelrisalitstein747,Mittelrisalitstein747_TrGes_MRis01_OFas_RhAMS,Mi747_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"0,94","0,39","0,40",54,3,3,0,0,0,0,1,0,0,0
Mi748,Mittelrisalitstein748,Mittelrisalitstein748_TrGes_MRis01_OFas_RhAMS,Mi748_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"0,60","0,39","0,40",54,3,3,0,0,0,0,1,0,0,0
Mi749,Mittelrisalitstein749,Mittelrisalitstein749_TrGes_MRis01_OFas_RhAMS,Mi749_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"0,71","0,39","0,40",54,3,3,0,0,0,0,1,0,0,0
Mi750,Mittelrisalitstein750,Mittelrisalitstein750_TrGes_MRis01_OFas_RhAMS,Mi750_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"0,70","0,39","0,40",54,3,3,0,0,0,0,1,0,0,0
Mi751,Mittelrisalitstein751,Mittelrisalitstein751_TrGes_MRis01_OFas_RhAMS,Mi751_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"1,19","0,39","0,40",54,3,3,0,0,0,0,1,0,0,0
Mi752,Mittelrisalitstein752,Mittelrisalitstein752_TrGes_MRis01_OFas_RhAMS,Mi752_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"0,58","0,13","0,40",54,3,3,0,0,0,0,1,0,0,0
Mi753,Mittelrisalitstein753,Mittelrisalitstein753_TrGes_MRis01_OFas_RhAMS,Mi753_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"0,54","0,39","0,40",54,3,3,0,0,0,0,1,0,0,0
Mi754,Mittelrisalitstein754,Mittelrisalitstein754_TrGes_MRis01_OFas_RhAMS,Mi754_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"1,02","0,39","0,40",54,3,3,0,0,0,0,1,0,0,0
Mi755,Mittelrisalitstein755,Mittelrisalitstein755_TrGes_MRis01_OFas_RhAMS,Mi755_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"0,65","0,39","0,40",54,3,3,0,0,0,0,1,0,0,0
Mi756,Mittelrisalitstein756,Mittelrisalitstein756_TrGes_MRis01_OFas_RhAMS,Mi756_TrGes_MRis01_OFas_RhAMS,TrGes_MRis01_OFas_RhAMS,"0,68","0,39","0,40",54,3,3,0,0,0,0,1,0,0,0
